county,year,yield_kg_ha,cdstress_bo,cdstress_fl,htstress_fl,tmmx_bo,tmmn_bo,tmean_bo,tmmx_fl,tmmn_fl,tmean_fl,tmmn_gf,tmmx_gf,tmean_gf,tmmn,tmmx,tmean
Sacramento,1999,8842.38565,10.834547758988547,0.0,0.0,32.57211934606099,14.808514452099171,23.690316899080077,30.072302526186903,12.842875493943836,21.45758901006537,14.694572641273965,31.71167655621304,23.2031245987435,13.289292813572526,30.638361781790422,21.96382729768144
Sacramento,1999,8842.38565,0.0,0.2109035744365569,0.0,32.57211934606099,14.808514452099171,23.690316899080077,30.072302526186903,12.842875493943836,21.45758901006537,14.694572641273965,31.71167655621304,23.2031245987435,13.289292813572526,30.638361781790422,21.96382729768144
Sacramento,1999,8842.38565,0.0,0.0,0.0,32.57211934606099,14.808514452099171,23.690316899080077,30.072302526186903,12.842875493943836,21.45758901006537,14.694572641273965,31.71167655621304,23.2031245987435,13.289292813572526,30.638361781790422,21.96382729768144
Sacramento,2000,8842.38565,14.017132518441988,0.0,0.0,29.81634519283955,12.809224055027997,21.312784623933773,35.894298002223145,15.895230012137503,25.894764007180324,14.743300158056996,33.92086980124354,24.33208497965027,13.855460788151762,31.010026299528164,22.432743543839923
Sacramento,2000,8842.38565,0.0,0.0,5.600380019858068,29.81634519283955,12.809224055027997,21.312784623933773,35.894298002223145,15.895230012137503,25.894764007180324,14.743300158056996,33.92086980124354,24.33208497965027,13.855460788151762,31.010026299528164,22.432743543839923
Sacramento,2000,8842.38565,0.0,0.0,0.0,29.81634519283955,12.809224055027997,21.312784623933773,35.894298002223145,15.895230012137503,25.894764007180324,14.743300158056996,33.92086980124354,24.33208497965027,13.855460788151762,31.010026299528164,22.432743543839923
Sacramento,2001,9038.5344,0.9402156288118148,0.0,0.0,33.88501156086595,16.337237248356715,25.111124404611328,31.08440996286436,13.12283367599508,22.10362181942972,14.30375613914103,33.49568556840514,23.899720853773086,14.220409491952775,32.41069916341672,23.315554327684715
Sacramento,2001,9038.5344,0.0,1.2923402013388228,0.0,33.88501156086595,16.337237248356715,25.111124404611328,31.08440996286436,13.12283367599508,22.10362181942972,14.30375613914103,33.49568556840514,23.899720853773086,14.220409491952775,32.41069916341672,23.315554327684715
Sacramento,2001,9038.5344,0.0,0.0,0.0,33.88501156086595,16.337237248356715,25.111124404611328,31.08440996286436,13.12283367599508,22.10362181942972,14.30375613914103,33.49568556840514,23.899720853773086,14.220409491952775,32.41069916341672,23.315554327684715
Sacramento,2002,9240.2874,0.4612597928525436,0.0,0.0,34.8286412638485,15.92508591358371,25.37686358871611,33.40923637839437,14.485247947767144,23.94724216308075,14.071920805095669,33.41919855685469,23.745559680975173,13.6822766229878,31.85640531900645,22.769340970997096
Sacramento,2002,9240.2874,0.0,0.0,0.0,34.8286412638485,15.92508591358371,25.37686358871611,33.40923637839437,14.485247947767144,23.94724216308075,14.071920805095669,33.41919855685469,23.745559680975173,13.6822766229878,31.85640531900645,22.769340970997096
Sacramento,2002,9240.2874,0.0,0.0,0.0,34.8286412638485,15.92508591358371,25.37686358871611,33.40923637839437,14.485247947767144,23.94724216308075,14.071920805095669,33.41919855685469,23.745559680975173,13.6822766229878,31.85640531900645,22.769340970997096
Sacramento,2003,8772.89295,3.148999685975141,0.0,0.0,34.33503922046348,13.791418347068534,24.063228783766007,37.981900844532,19.57761837308311,28.779759608807552,16.02088090895333,33.54448600942646,24.78268345918989,14.80205012556754,32.69959694098924,23.750823533278357
Sacramento,2003,8772.89295,0.0,0.0,17.54443442872927,34.33503922046348,13.791418347068534,24.063228783766007,37.981900844532,19.57761837308311,28.779759608807552,16.02088090895333,33.54448600942646,24.78268345918989,14.80205012556754,32.69959694098924,23.750823533278357
Sacramento,2003,8772.89295,0.0,0.0,0.0,34.33503922046348,13.791418347068534,24.063228783766007,37.981900844532,19.57761837308311,28.779759608807552,16.02088090895333,33.54448600942646,24.78268345918989,14.80205012556754,32.69959694098924,23.750823533278357
Sacramento,2004,10111.18785,1.190997550425414,0.0,0.0,32.91473503350639,14.525514558842406,23.7201247961744,33.97720743634447,16.039782511928,25.008494974136237,15.295684263536527,33.77174421957439,24.53371424155545,14.090500331409851,31.64413323509718,22.86731678325349
Sacramento,2004,10111.18785,0.0,0.0,0.0,32.91473503350639,14.525514558842406,23.7201247961744,33.97720743634447,16.039782511928,25.008494974136237,15.295684263536527,33.77174421957439,24.53371424155545,14.090500331409851,31.64413323509718,22.86731678325349
Sacramento,2004,10111.18785,0.0,0.0,0.0,32.91473503350639,14.525514558842406,23.7201247961744,33.97720743634447,16.039782511928,25.008494974136237,15.295684263536527,33.77174421957439,24.53371424155545,14.090500331409851,31.64413323509718,22.86731678325349
Sacramento,2005,8564.41485,0.4005442974558255,0.0,0.0,34.996090408393506,16.21375102435779,25.60492071637565,37.486442907037606,17.669450832051808,27.577946869544707,15.85619616307593,35.14439409447277,25.500295128774354,14.125662001117572,31.43432106782311,22.77999153447032
Sacramento,2005,8564.41485,0.0,0.0,9.579266243973812,34.996090408393506,16.21375102435779,25.60492071637565,37.486442907037606,17.669450832051808,27.577946869544707,15.85619616307593,35.14439409447277,25.500295128774354,14.125662001117572,31.43432106782311,22.77999153447032
Sacramento,2005,8564.41485,0.0,0.0,0.0,34.996090408393506,16.21375102435779,25.60492071637565,37.486442907037606,17.669450832051808,27.577946869544707,15.85619616307593,35.14439409447277,25.500295128774354,14.125662001117572,31.43432106782311,22.77999153447032
Sacramento,2006,6725.1,4.689516429121075,0.0,0.0,31.911957784478435,14.016623220490072,22.96429050248425,40.74310505997013,20.913466193417392,30.82828562669376,16.049033445155754,33.819821640619324,24.934427542887537,14.496364957973196,32.306510008629154,23.40143748330116
Sacramento,2006,6725.1,0.0,0.0,47.98957128361724,31.911957784478435,14.016623220490072,22.96429050248425,40.74310505997013,20.913466193417392,30.82828562669376,16.049033445155754,33.819821640619324,24.934427542887537,14.496364957973196,32.306510008629154,23.40143748330116
Sacramento,2006,6725.1,0.0,0.0,0.0,31.911957784478435,14.016623220490072,22.96429050248425,40.74310505997013,20.913466193417392,30.82828562669376,16.049033445155754,33.819821640619324,24.934427542887537,14.496364957973196,32.306510008629154,23.40143748330116
Sacramento,2007,9663.9687,0.724138973193518,0.0,0.0,35.06963280717565,16.665139563473048,25.86738618532435,32.68812428055955,15.052537279182571,23.870330779871058,14.474509608333303,33.3048028801921,23.889656244262703,13.912345078877696,31.469574544468284,22.690959811672947
Sacramento,2007,9663.9687,0.0,0.0,0.0,35.06963280717565,16.665139563473048,25.86738618532435,32.68812428055955,15.052537279182571,23.870330779871058,14.474509608333303,33.3048028801921,23.889656244262703,13.912345078877696,31.469574544468284,22.690959811672947
Sacramento,2007,9663.9687,0.0,0.0,0.0,35.06963280717565,16.665139563473048,25.86738618532435,32.68812428055955,15.052537279182571,23.870330779871058,14.474509608333303,33.3048028801921,23.889656244262703,13.912345078877696,31.469574544468284,22.690959811672947
Sacramento,2008,,0.0,0.0,0.0,35.729087112772554,17.477360491418313,26.603223802095435,32.53621418714407,13.548345527125942,23.042279857135004,15.105853098695007,33.33355377578744,24.219703437241225,14.21132880788958,32.212541722179346,23.211935265034416
Sacramento,2008,,0.0,0.7337357872037398,0.0,35.729087112772554,17.477360491418313,26.603223802095435,32.53621418714407,13.548345527125942,23.042279857135004,15.105853098695007,33.33355377578744,24.219703437241225,14.21132880788958,32.212541722179346,23.211935265034416
Sacramento,2008,,0.0,0.0,0.0,35.729087112772554,17.477360491418313,26.603223802095435,32.53621418714407,13.548345527125942,23.042279857135004,15.105853098695007,33.33355377578744,24.219703437241225,14.21132880788958,32.212541722179346,23.211935265034416
Sacramento,2009,,11.025538647733024,0.0,0.0,32.20908996512661,13.129561286607068,22.66932562586684,36.02991123740086,16.07112084749352,26.050516042447192,14.922604919620952,33.67744603503806,24.300025477329505,14.11603265026096,32.67251452159314,23.394273585927017
Sacramento,2009,,0.0,0.0,8.737727264064056,32.20908996512661,13.129561286607068,22.66932562586684,36.02991123740086,16.07112084749352,26.050516042447192,14.922604919620952,33.67744603503806,24.300025477329505,14.11603265026096,32.67251452159314,23.394273585927017
Sacramento,2009,,0.0,0.0,0.0,32.20908996512661,13.129561286607068,22.66932562586684,36.02991123740086,16.07112084749352,26.050516042447192,14.922604919620952,33.67744603503806,24.300025477329505,14.11603265026096,32.67251452159314,23.394273585927017
Sacramento,2010,,0.6076446238237373,0.0,0.0,34.332680666317145,15.069858253968432,24.701269460142782,32.13135449945433,12.768430064697894,22.44989228207611,13.1104702268417,31.901324915429296,22.505897571135492,13.05601788168198,30.107930736422222,21.58197430905206
Sacramento,2010,,0.0,0.0179033856586854,0.0,34.332680666317145,15.069858253968432,24.701269460142782,32.13135449945433,12.768430064697894,22.44989228207611,13.1104702268417,31.901324915429296,22.505897571135492,13.05601788168198,30.107930736422222,21.58197430905206
Sacramento,2010,,0.0,0.0,0.0,34.332680666317145,15.069858253968432,24.701269460142782,32.13135449945433,12.768430064697894,22.44989228207611,13.1104702268417,31.901324915429296,22.505897571135492,13.05601788168198,30.107930736422222,21.58197430905206
Sacramento,2011,8865.9235,9.774151892679628,0.0,0.0,29.885143143577853,13.321545147117313,21.603344145347585,33.24623720581377,14.605376511340967,23.925806858577367,13.820997892078337,33.453728772902245,23.63736333249029,13.46209936685454,29.51277367568516,21.487436521269807
Sacramento,2011,8865.9235,0.0,0.0,0.0,29.885143143577853,13.321545147117313,21.603344145347585,33.24623720581377,14.605376511340967,23.925806858577367,13.820997892078337,33.453728772902245,23.63736333249029,13.46209936685454,29.51277367568516,21.487436521269807
Sacramento,2011,8865.9235,0.0,0.0,0.0,29.885143143577853,13.321545147117313,21.603344145347585,33.24623720581377,14.605376511340967,23.925806858577367,13.820997892078337,33.453728772902245,23.63736333249029,13.46209936685454,29.51277367568516,21.487436521269807
Sacramento,2012,,4.948828814765261,0.0,0.0,34.67583528738044,14.199869171140431,24.43785222926044,35.08786002525835,14.230955399035448,24.6594077121469,14.968849715070634,36.28222820101647,25.625538958043556,13.024715075310247,33.15464711426761,23.08968109478888
Sacramento,2012,,0.0,0.0009578117739304944,3.5621407411710684,34.67583528738044,14.199869171140431,24.43785222926044,35.08786002525835,14.230955399035448,24.6594077121469,14.968849715070634,36.28222820101647,25.625538958043556,13.024715075310247,33.15464711426761,23.08968109478888
Sacramento,2012,,0.0,0.0,0.0,34.67583528738044,14.199869171140431,24.43785222926044,35.08786002525835,14.230955399035448,24.6594077121469,14.968849715070634,36.28222820101647,25.625538958043556,13.024715075310247,33.15464711426761,23.08968109478888
